customer_id,age,income,loan_amount,credit_score,employment_type,risk_rating
4675,29,19655637.0,23142574,727.0,Self-Employed,0
4676,42,3988722.0,29186320,515.0,Full-Time,0
4677,40,21814614.0,16601645,712.0,Part-Time,1
4678,40,17533551.0,30667599,679.0,Self-Employed,1
4679,62,6527110.0,19018356,531.0,Full-Time,0
4680,32,7289639.0,21962855,557.0,Full-Time,1
4681,56,26176113.0,10802494,555.0,Self-Employed,0
4682,52,4065560.0,36352046,702.0,Full-Time,0
4683,43,27767116.0,25306500,723.0,Self-Employed,0
4684,63,26966420.0,36373317,364.0,Unemployed,0
4685,30,9707432.0,21600283,489.0,Part-Time,0
4686,36,11349065.0,32681786,472.0,Self-Employed,0
4687,23,22531252.0,45150781,526.0,Full-Time,0
4688,44,26711414.0,29759728,687.0,Full-Time,0
4689,49,10389434.0,33563301,700.0,Unemployed,0
4690,28,19868872.0,29982913,512.0,Unemployed,0
4691,40,5162766.0,17432678,352.0,Unemployed,0
4692,39,3353153.0,31787495,438.0,Unemployed,0
4693,38,9724504.0,9463588,717.0,Unemployed,0
4694,38,23230924.0,10568250,442.0,Part-Time,0
4695,31,19720097.0,12053905,808.0,Self-Employed,0
4696,56,,47818287,785.0,Unemployed,0
4697,61,23878369.0,35691339,736.0,Unemployed,1
4698,36,3987938.0,17748964,842.0,Part-Time,1
4699,56,10074533.0,37513934,592.0,Self-Employed,1
4700,58,29147838.0,49656134,583.0,Unemployed,0
4701,47,23578281.0,47072141,313.0,Self-Employed,0
4702,60,3862839.0,40044928,571.0,Self-Employed,0
4703,54,18474106.0,34901413,324.0,Part-Time,1
4704,37,13070853.0,45318914,621.0,Part-Time,0
4705,33,20841583.0,22433444,402.0,Unemployed,0
4706,54,29272447.0,28281322,339.0,Full-Time,0
4707,63,20012114.0,9553804,534.0,Part-Time,1
4708,60,3461122.0,10618735,388.0,Self-Employed,0
4709,26,3675025.0,38706065,399.0,Self-Employed,0
4710,60,24041766.0,48026128,443.0,Unemployed,1
4711,32,10536968.0,11516682,381.0,Unemployed,0
4712,37,,41908627,528.0,Unemployed,0
4713,56,8477835.0,7941449,694.0,Self-Employed,0
4714,32,18250242.0,12232540,,Part-Time,0
4715,55,17031498.0,11755631,496.0,Full-Time,0
4716,50,4605752.0,49930017,573.0,Part-Time,0
4717,21,16153731.0,25891069,671.0,Full-Time,0
4718,35,17533572.0,22943155,379.0,Part-Time,1
4719,28,20584256.0,47255849,534.0,Unemployed,0
4720,28,9634586.0,31940172,,Self-Employed,0
4721,57,23909659.0,9375979,844.0,Full-Time,0
4722,30,25009406.0,11909286,736.0,Part-Time,1
4723,41,,22664959,426.0,Self-Employed,0
4724,52,,19432245,716.0,Full-Time,0
4725,55,8778728.0,22172185,340.0,Full-Time,0
4726,64,14981953.0,37469851,768.0,Self-Employed,0
4727,42,8293348.0,5855243,596.0,Unemployed,0
4728,64,29199212.0,48721259,341.0,Self-Employed,1
4729,64,5784975.0,8059867,578.0,Unemployed,0
4730,53,18629231.0,7213889,758.0,Part-Time,1
4731,28,11371223.0,24330404,332.0,Part-Time,0
4732,43,11840597.0,5642006,575.0,Self-Employed,1
4733,27,28985379.0,21138732,389.0,Unemployed,0
4734,26,19347274.0,42065372,823.0,Part-Time,0
4735,55,24636598.0,9119586,459.0,Unemployed,0
4736,37,18724345.0,34827146,757.0,Unemployed,0
4737,22,7912301.0,27793504,698.0,Unemployed,1
4738,47,11126492.0,19410098,390.0,Self-Employed,0
4739,25,22854242.0,49520010,765.0,Unemployed,0
4740,63,13533359.0,44698760,,Self-Employed,0
4741,63,3148469.0,43020862,718.0,Part-Time,1
4742,40,13726030.0,42692168,678.0,Part-Time,0
4743,47,23947771.0,15905574,746.0,Full-Time,1
4744,59,18774046.0,42894447,445.0,Full-Time,1
4745,20,,33905692,532.0,Part-Time,1
4746,55,20293610.0,36188131,670.0,Unemployed,0
4747,40,21868041.0,14446879,,Unemployed,0
4748,62,11908720.0,43845894,666.0,Part-Time,0
4749,54,,23119030,780.0,Part-Time,1
4750,32,27193087.0,27736091,662.0,Full-Time,1
4751,29,14092722.0,6332907,810.0,Unemployed,0
4752,63,14035393.0,18487357,394.0,Part-Time,1
4753,29,16880983.0,30818833,515.0,Full-Time,0
4754,32,27867649.0,19441860,842.0,Full-Time,0
4755,56,5418853.0,26490902,434.0,Unemployed,0
4756,57,25022002.0,48560310,382.0,Full-Time,1
4757,43,10249127.0,14397333,690.0,Full-Time,1
4758,21,28698073.0,11438505,346.0,Self-Employed,1
4759,41,18885852.0,10680935,691.0,Part-Time,1
4760,36,17673090.0,23276882,,Unemployed,0
4761,55,10197177.0,32059246,680.0,Part-Time,1
4762,33,7384077.0,8509312,376.0,Self-Employed,0
4763,29,4129775.0,42643202,558.0,Unemployed,1
4764,54,27902464.0,47179034,698.0,Part-Time,1
4765,44,21974132.0,24983425,399.0,Full-Time,0
4766,22,26018818.0,13189792,800.0,Unemployed,0
4767,57,4170933.0,45814035,682.0,Self-Employed,0
4768,36,21168665.0,25419677,491.0,Full-Time,1
4769,31,5518929.0,35682729,644.0,Self-Employed,0
4770,43,9604168.0,46193604,309.0,Full-Time,0
4771,48,20636950.0,26659057,563.0,Part-Time,1
4772,62,8207188.0,42346644,567.0,Part-Time,0
4773,44,29833656.0,33873017,494.0,Part-Time,0
4774,55,11242580.0,24989070,706.0,Self-Employed,0
4775,45,4872154.0,46969159,595.0,Unemployed,0
4776,57,10904617.0,22419248,396.0,Part-Time,1
4777,20,,18748382,761.0,Self-Employed,0
4778,39,22786742.0,16930260,386.0,Full-Time,0
4779,47,29676223.0,26403485,376.0,Part-Time,0
4780,35,28182763.0,22870781,782.0,Full-Time,0
4781,36,13929691.0,34120090,445.0,Part-Time,1
4782,59,5032656.0,12346585,410.0,Full-Time,1
4783,47,,6590745,596.0,Self-Employed,0
4784,31,,27387904,725.0,Part-Time,0
4785,46,9353575.0,42127690,633.0,Self-Employed,0
4786,61,26759353.0,19260288,822.0,Self-Employed,0
4787,49,23067202.0,24152862,837.0,Full-Time,0
4788,60,25429771.0,27119695,461.0,Part-Time,1
4789,53,8198054.0,42305845,729.0,Unemployed,0
4790,56,12656011.0,44138965,368.0,Unemployed,0
4791,25,29481601.0,47485097,432.0,Self-Employed,0
4792,26,27046839.0,11243246,488.0,Full-Time,0
4793,51,15732717.0,41277456,578.0,Full-Time,1
4794,51,4854165.0,14745693,729.0,Full-Time,0
4795,44,3377224.0,22089545,841.0,Part-Time,0
4796,52,17500948.0,6706722,460.0,Part-Time,0
4797,26,16767748.0,15193081,752.0,Full-Time,1
4798,31,15821090.0,42094996,469.0,Unemployed,0
4799,35,24230938.0,8165317,356.0,Unemployed,1
4800,35,9321136.0,44062338,539.0,Part-Time,0
4801,62,11623041.0,21708392,657.0,Full-Time,1
4802,55,20141662.0,43402260,500.0,Unemployed,1
4803,32,26536288.0,32010577,743.0,Unemployed,0
4804,26,3448934.0,36473141,601.0,Part-Time,1
4805,55,22435101.0,30781819,405.0,Part-Time,0
4806,28,8242029.0,42709399,400.0,Unemployed,0
4807,51,8772964.0,6364981,396.0,Full-Time,0
4808,30,25421435.0,13119363,,Unemployed,0
4809,27,26732254.0,11627735,805.0,Unemployed,0
4810,52,14296266.0,46893415,737.0,Full-Time,1
4811,42,13466646.0,20258732,678.0,Part-Time,1
4812,44,29637441.0,48864137,372.0,Full-Time,0
4813,27,28989095.0,41280897,553.0,Full-Time,1
4814,64,21719336.0,17239527,815.0,Full-Time,0
4815,41,14078370.0,30386245,849.0,Full-Time,0
4816,23,,24830127,319.0,Part-Time,1
4817,59,,39847505,834.0,Unemployed,0
4818,22,27088676.0,31899280,720.0,Self-Employed,0
4819,48,13071572.0,25345701,745.0,Part-Time,1
4820,60,27640569.0,7141549,435.0,Full-Time,0
4821,48,26487876.0,41515101,804.0,Unemployed,0
4822,53,3821939.0,13182420,600.0,Unemployed,0
4823,53,15682156.0,40058569,332.0,Full-Time,0
4824,47,23414804.0,37344439,577.0,Part-Time,1
4825,32,14891731.0,38831564,432.0,Full-Time,0
4826,34,27247612.0,18790283,826.0,Unemployed,0
4827,42,11163365.0,20238152,425.0,Unemployed,0
4828,63,17041747.0,23782403,644.0,Part-Time,0
4829,45,23391921.0,34518630,316.0,Self-Employed,0
4830,23,5500120.0,33737303,677.0,Full-Time,0
4831,45,16831553.0,44054965,359.0,Self-Employed,0
4832,59,6932613.0,30112550,766.0,Unemployed,0
4833,28,,40696004,690.0,Self-Employed,0
4834,24,7055032.0,10708593,486.0,Full-Time,1
4835,51,25658560.0,34976451,797.0,Full-Time,1
4836,39,5196274.0,44231026,660.0,Unemployed,1
4837,30,5429700.0,45663603,748.0,Part-Time,0
4838,34,25364172.0,14634425,480.0,Part-Time,0
4839,51,12010066.0,17252153,429.0,Unemployed,1
4840,47,19068491.0,18634586,448.0,Full-Time,0
4841,41,29697263.0,32991969,771.0,Part-Time,0
4842,60,7096920.0,8748688,799.0,Self-Employed,1
4843,36,27335160.0,18931876,654.0,Unemployed,1
4844,45,9015346.0,6712189,510.0,Self-Employed,1
4845,63,13462498.0,44638077,329.0,Full-Time,1
4846,26,14770187.0,10368229,323.0,Part-Time,0
4847,61,23278877.0,43323993,521.0,Full-Time,0
4848,45,14106564.0,20295096,700.0,Self-Employed,1
4849,44,10872277.0,17700198,811.0,Full-Time,0
4850,29,5604902.0,10156219,387.0,Full-Time,1
4851,64,16739212.0,24997972,764.0,Unemployed,0
4852,38,3398008.0,43667694,349.0,Unemployed,0
4853,30,12712565.0,14323634,402.0,Full-Time,1
4854,32,25858114.0,36044108,667.0,Unemployed,0
4855,27,24970811.0,5605599,791.0,Full-Time,1
4856,59,13242868.0,14316514,567.0,Self-Employed,0
4857,23,23326867.0,31161938,696.0,Unemployed,1
4858,50,11029598.0,11896525,,Full-Time,0
4859,47,17643268.0,27580911,819.0,Unemployed,0
4860,30,10867863.0,8041658,748.0,Full-Time,0
4861,62,5796647.0,48597123,775.0,Unemployed,0
4862,20,17927605.0,49970156,539.0,Part-Time,1
4863,57,25579415.0,19799847,557.0,Full-Time,0
4864,43,3174001.0,13550162,689.0,Part-Time,0
4865,50,25347987.0,38733732,642.0,Full-Time,0
4866,60,13803215.0,8753281,686.0,Part-Time,0
4867,45,18185393.0,41755274,693.0,Full-Time,0
4868,24,15295027.0,35764588,569.0,Unemployed,0
4869,39,19843083.0,26177942,448.0,Part-Time,0
4870,60,3088780.0,47656201,679.0,Unemployed,1
4871,30,10397228.0,21898500,327.0,Full-Time,0
4872,52,5695145.0,17453580,448.0,Unemployed,1
4873,57,22718694.0,44744937,719.0,Full-Time,0
4874,46,12262680.0,6190866,579.0,Unemployed,0
4875,53,26569325.0,31548135,481.0,Part-Time,0
4876,34,17956799.0,30778353,465.0,Full-Time,0
4877,51,23544479.0,49861346,316.0,Unemployed,0
4878,40,23972247.0,29299863,449.0,Full-Time,1
4879,24,7084591.0,9498448,638.0,Full-Time,0
4880,25,12407659.0,44352521,344.0,Full-Time,1
4881,57,19761480.0,35759595,801.0,Self-Employed,0
4882,41,4414119.0,38716118,488.0,Full-Time,0
4883,37,8354993.0,10959429,360.0,Unemployed,0
4884,33,4268182.0,30707713,593.0,Self-Employed,1
4885,29,28556556.0,6666196,332.0,Unemployed,0
4886,32,22347962.0,48377014,598.0,Self-Employed,1
4887,50,22028959.0,9921207,714.0,Full-Time,0
4888,49,9194702.0,25860962,848.0,Part-Time,0
4889,22,15414960.0,16995164,730.0,Part-Time,0
4890,49,6120452.0,28449820,794.0,Full-Time,1
4891,25,8615829.0,8030948,399.0,Self-Employed,1
4892,48,14694248.0,31114838,322.0,Unemployed,0
4893,27,25924617.0,29247687,719.0,Part-Time,1
4894,63,26081937.0,10482571,723.0,Full-Time,0
4895,64,10738672.0,47235567,786.0,Full-Time,1
4896,62,12851025.0,31357257,388.0,Self-Employed,1
4897,63,19413187.0,21423028,508.0,Part-Time,1
4898,52,26392708.0,5810713,570.0,Full-Time,1
4899,36,12064507.0,36986409,705.0,Part-Time,0
4900,30,3318774.0,39663163,577.0,Unemployed,0
4901,32,27338959.0,9512761,505.0,Full-Time,0
4902,30,28652450.0,42742018,627.0,Full-Time,0
4903,50,22801087.0,25440897,635.0,Unemployed,0
4904,47,24626833.0,25706821,337.0,Full-Time,0
4905,63,3611868.0,46792584,527.0,Self-Employed,0
4906,25,7533910.0,26490505,,Unemployed,0
4907,60,9929140.0,39372840,433.0,Self-Employed,0
4908,35,21184973.0,32930327,689.0,Unemployed,0
4909,23,16726798.0,41804565,724.0,Unemployed,1
4910,54,29370480.0,42278192,809.0,Self-Employed,0
4911,45,6456800.0,48931853,726.0,Unemployed,1
4912,31,12127064.0,45372649,773.0,Part-Time,0
4913,30,20915668.0,7760620,660.0,Self-Employed,0
4914,56,27886550.0,29670251,510.0,Unemployed,0
4915,44,27504376.0,7341978,478.0,Self-Employed,0
4916,37,12071594.0,8399584,357.0,Unemployed,0
4917,38,,18346619,372.0,Unemployed,0
4918,42,22065229.0,13908245,514.0,Part-Time,0
4919,57,28039452.0,11019676,372.0,Part-Time,0
4920,37,18313683.0,14420626,766.0,Part-Time,1
4921,45,29933405.0,43257146,570.0,Unemployed,0
4922,25,22126034.0,20733529,798.0,Part-Time,0
4923,23,6415398.0,15182101,653.0,Self-Employed,0
4924,63,24599671.0,37317460,533.0,Unemployed,0
4925,48,16539916.0,18401315,618.0,Self-Employed,1
4926,53,6344849.0,12914871,318.0,Part-Time,0
4927,36,,5658561,671.0,Unemployed,0
4928,62,14483581.0,31847645,483.0,Self-Employed,0
4929,62,16035245.0,43887194,576.0,Full-Time,0
4930,35,6201824.0,36757382,444.0,Self-Employed,0
4931,21,19391910.0,38240467,380.0,Unemployed,1
4932,53,24829137.0,8413553,621.0,Full-Time,0
4933,27,11438856.0,40698454,734.0,Part-Time,0
4934,32,25225824.0,17449164,342.0,Part-Time,0
4935,61,23842399.0,40864912,612.0,Self-Employed,0
4936,27,13565648.0,7256376,592.0,Part-Time,0
4937,49,18934994.0,40177357,368.0,Self-Employed,0
4938,51,20017562.0,36645971,355.0,Self-Employed,0
4939,55,12007429.0,26554043,503.0,Self-Employed,0
4940,49,24013474.0,35351372,719.0,Self-Employed,0
4941,20,15934775.0,44621634,849.0,Unemployed,0
4942,62,12052772.0,44645145,542.0,Unemployed,0
4943,58,21573857.0,23361297,500.0,Full-Time,0
4944,36,28428563.0,32573471,773.0,Full-Time,0
4945,39,14826072.0,10014477,826.0,Part-Time,0
4946,43,25585027.0,32676846,376.0,Unemployed,1
4947,41,10594825.0,39795394,777.0,Full-Time,1
4948,48,22199177.0,48255168,739.0,Unemployed,1
4949,41,20045332.0,36979097,562.0,Unemployed,1
4950,63,23200970.0,44364503,484.0,Part-Time,1
4951,28,4770330.0,5107042,354.0,Part-Time,1
4952,56,24435791.0,9962317,607.0,Self-Employed,1
4953,29,23602073.0,20336642,815.0,Unemployed,1
4954,55,11753373.0,16715980,598.0,Self-Employed,0
4955,56,13308990.0,33239278,529.0,Self-Employed,0
4956,47,19790095.0,17029233,676.0,Self-Employed,1
4957,47,11946694.0,11675789,585.0,Unemployed,0
4958,61,15166415.0,26605076,437.0,Unemployed,1
4959,62,12920226.0,21283033,777.0,Self-Employed,0
4960,40,24672953.0,27089730,306.0,Unemployed,0
4961,43,8580815.0,46274034,,Self-Employed,1
4962,61,,36595971,771.0,Full-Time,1
4963,59,19689149.0,44202467,719.0,Unemployed,0
4964,21,24459467.0,27038322,575.0,Part-Time,1
4965,27,9949666.0,8171050,389.0,Part-Time,1
4966,46,11548080.0,48895552,581.0,Self-Employed,0
4967,41,5091028.0,20614446,847.0,Full-Time,0
4968,56,22672753.0,32357811,470.0,Unemployed,0
4969,46,5727850.0,5073079,654.0,Self-Employed,0
4970,48,13086627.0,18655434,503.0,Full-Time,0
4971,22,23077551.0,28056282,588.0,Full-Time,0
4972,63,4779472.0,15124284,761.0,Unemployed,0
4973,32,,14285773,472.0,Part-Time,1
4974,64,8495592.0,8152981,600.0,Part-Time,0
4975,29,25887557.0,16305005,828.0,Full-Time,0
4976,55,22926999.0,22759051,439.0,Part-Time,0
4977,28,13786074.0,29427757,,Full-Time,1
4978,46,10334291.0,42292041,810.0,Full-Time,1
4979,53,22103384.0,39509372,645.0,Full-Time,0
4980,20,15297281.0,6198061,439.0,Part-Time,1
4981,51,29504795.0,7323985,413.0,Self-Employed,1
4982,44,26728956.0,6247880,806.0,Part-Time,1
4983,48,16679525.0,35258064,665.0,Self-Employed,1
4984,26,23918530.0,38308389,696.0,Part-Time,0
4985,22,24063635.0,37983655,410.0,Unemployed,0
4986,39,13426309.0,31528441,657.0,Unemployed,0
4987,39,23787302.0,48997361,537.0,Part-Time,0
4988,49,15006368.0,12754757,302.0,Unemployed,0
4989,54,,31782243,703.0,Unemployed,1
4990,54,,22667864,324.0,Unemployed,0
4991,58,10963845.0,24172877,808.0,Unemployed,1
4992,46,15946220.0,37830188,764.0,Self-Employed,0
4993,45,25768558.0,44528732,360.0,Full-Time,0
4994,33,26210446.0,17943689,807.0,Self-Employed,0
4995,36,10184620.0,11701828,422.0,Full-Time,0
4996,37,7209689.0,33632772,796.0,Full-Time,1
4997,64,27913016.0,42340923,354.0,Part-Time,1
4998,48,15386189.0,41644439,462.0,Part-Time,0
4999,39,18628793.0,38604583,338.0,Part-Time,1
5000,46,19649926.0,10834552,382.0,Part-Time,1
5001,37,7152109.0,30238671,845.0,Part-Time,0
5002,23,5605822.0,7839611,412.0,Self-Employed,0
5003,20,19894585.0,24086179,724.0,Self-Employed,0
5004,20,9380858.0,16412554,529.0,Unemployed,0
5005,45,5350876.0,8883755,582.0,Self-Employed,1
5006,64,10031401.0,9617663,586.0,Self-Employed,0
5007,39,11169183.0,12233469,454.0,Part-Time,0
5008,42,18384461.0,33731666,464.0,Unemployed,0
5009,29,6619047.0,38654351,481.0,Self-Employed,1
5010,30,19378623.0,48208362,538.0,Self-Employed,1
5011,60,5867695.0,16728356,638.0,Unemployed,0
5012,60,29913900.0,25321666,811.0,Full-Time,0
5013,24,25124222.0,16088638,565.0,Part-Time,0
5014,20,4650522.0,45136263,486.0,Self-Employed,1
5015,36,8408792.0,19235173,339.0,Self-Employed,0
5016,41,8242042.0,12417155,792.0,Unemployed,1
5017,53,9060319.0,23625739,690.0,Self-Employed,1
5018,64,17605939.0,39952363,559.0,Part-Time,0
5019,60,27748369.0,13820446,475.0,Self-Employed,0
5020,48,12555821.0,20887604,628.0,Full-Time,0
5021,23,20684369.0,18438654,499.0,Part-Time,0
5022,24,5714660.0,6987881,495.0,Full-Time,0
5023,30,8824648.0,28237439,,Unemployed,0
5024,40,14389435.0,47603006,361.0,Part-Time,0
5025,54,4923298.0,12737726,626.0,Self-Employed,0
5026,31,23402495.0,25561612,580.0,Part-Time,1
5027,45,11910005.0,44274344,526.0,Part-Time,0
5028,38,3792425.0,11141092,357.0,Part-Time,0
5029,64,22888213.0,34299953,776.0,Full-Time,1
5030,26,25113746.0,37134370,675.0,Unemployed,0
5031,26,21343988.0,17209707,542.0,Part-Time,1
5032,45,6001179.0,17443843,666.0,Self-Employed,1
5033,59,19829282.0,8843941,799.0,Part-Time,0
5034,24,5471146.0,21600267,551.0,Part-Time,0
5035,40,8259018.0,40819977,621.0,Unemployed,0
5036,33,26187230.0,11574909,675.0,Self-Employed,0
5037,23,28424304.0,36344896,708.0,Self-Employed,0
5038,42,26506415.0,36747600,787.0,Full-Time,1
5039,61,8514214.0,47536207,642.0,Self-Employed,0
5040,39,11218723.0,12560116,539.0,Self-Employed,0
5041,34,7183005.0,19558408,438.0,Self-Employed,1
5042,64,16709910.0,13297530,421.0,Part-Time,1
5043,48,27828306.0,31936182,719.0,Full-Time,0
5044,27,15140939.0,35155144,603.0,Self-Employed,0
5045,60,12399822.0,14037451,414.0,Self-Employed,0
5046,38,17709150.0,8501174,642.0,Self-Employed,1
5047,58,15469162.0,47851880,550.0,Part-Time,0
5048,47,7171364.0,46111361,306.0,Part-Time,1
5049,46,26194276.0,39344455,478.0,Full-Time,0
5050,23,25139420.0,43891190,444.0,Unemployed,1
5051,34,5573937.0,28326388,715.0,Full-Time,0
5052,54,7197739.0,12099283,420.0,Part-Time,1
5053,56,13325121.0,11214566,423.0,Self-Employed,1
5054,20,17471251.0,41716898,449.0,Self-Employed,0
5055,22,6305742.0,39736711,696.0,Full-Time,1
5056,43,26783667.0,6721841,680.0,Self-Employed,1
5057,46,21248067.0,48534960,300.0,Part-Time,1
5058,59,20490133.0,29627489,543.0,Full-Time,0
5059,55,18055665.0,21112440,697.0,Unemployed,0
5060,53,14324581.0,45536695,550.0,Part-Time,1
5061,48,22713814.0,14212230,598.0,Part-Time,1
5062,43,27543290.0,31942759,596.0,Self-Employed,0
5063,43,24263961.0,34074829,799.0,Part-Time,1
5064,61,9859634.0,20592059,,Part-Time,0
5065,23,,41439796,300.0,Unemployed,1
5066,22,14045787.0,22262075,781.0,Self-Employed,0
5067,53,12840119.0,30880442,809.0,Part-Time,0
5068,42,22478209.0,30208016,634.0,Self-Employed,0
5069,42,28783943.0,14279915,764.0,Part-Time,0
5070,64,7007324.0,47951048,440.0,Unemployed,0
5071,24,6515530.0,39964281,436.0,Self-Employed,0
5072,50,11203492.0,46986963,,Self-Employed,0
5073,60,20418678.0,6662060,642.0,Unemployed,0
5074,25,,28066488,709.0,Full-Time,1
5075,56,22104305.0,12704625,364.0,Part-Time,0
5076,29,20321869.0,16918227,366.0,Part-Time,0
5077,59,15884085.0,16238504,732.0,Full-Time,0
5078,26,25283977.0,32858292,349.0,Self-Employed,1
5079,58,3393186.0,39501658,613.0,Self-Employed,1
5080,57,8972872.0,12740359,608.0,Unemployed,0
5081,40,6755490.0,14155359,414.0,Unemployed,1
5082,39,15923274.0,9859648,641.0,Unemployed,1
5083,22,10071422.0,23840848,829.0,Full-Time,0
5084,41,6304299.0,7976760,794.0,Full-Time,1
5085,23,7959691.0,17262024,568.0,Self-Employed,0
5086,47,9532930.0,12629100,379.0,Unemployed,0
5087,31,17808756.0,32708895,755.0,Self-Employed,0
5088,57,28928614.0,34498911,598.0,Full-Time,0
5089,55,4750093.0,20985928,501.0,Part-Time,0
5090,60,25993847.0,43243923,,Self-Employed,0
5091,24,4220682.0,46130299,784.0,Full-Time,0
5092,32,8243174.0,21650240,317.0,Unemployed,0
5093,42,8005332.0,25274936,777.0,Part-Time,0
5094,49,17778249.0,41446270,787.0,Part-Time,0
5095,56,22672234.0,41404899,745.0,Part-Time,0
5096,44,17738446.0,15956096,639.0,Unemployed,1
5097,46,16931730.0,20603533,830.0,Part-Time,0
5098,33,9820399.0,16743383,415.0,Full-Time,0
5099,55,3607317.0,30092739,373.0,Self-Employed,0
5100,58,8551252.0,21907725,568.0,Part-Time,0
5101,35,8579123.0,41413656,415.0,Part-Time,0
5102,41,21470891.0,36420184,463.0,Full-Time,0
5103,40,3974303.0,41179145,521.0,Unemployed,1
5104,40,17435478.0,39094050,425.0,Part-Time,0
5105,27,24988492.0,24026934,475.0,Full-Time,0
5106,35,28486404.0,32863686,674.0,Full-Time,0
5107,50,23030723.0,5908521,,Unemployed,1
5108,61,,5003212,384.0,Unemployed,1
5109,29,23408263.0,13620739,682.0,Self-Employed,0
5110,51,7973064.0,5476657,762.0,Part-Time,0
5111,53,9848120.0,15049066,750.0,Self-Employed,1
5112,28,12425266.0,46026616,817.0,Full-Time,0
5113,36,20257890.0,21023459,849.0,Part-Time,0
5114,30,8320804.0,27042103,415.0,Full-Time,0
5115,51,7747924.0,5638093,307.0,Full-Time,0
5116,29,9684601.0,8490513,517.0,Full-Time,1
5117,41,27688273.0,12960135,703.0,Unemployed,1
5118,36,28558880.0,26804767,603.0,Unemployed,1
5119,23,6612914.0,22102953,766.0,Part-Time,0
5120,44,28348848.0,17046500,387.0,Full-Time,0
5121,40,12464656.0,44923926,309.0,Full-Time,0
5122,56,5157098.0,14793227,607.0,Part-Time,1
5123,57,17130270.0,33053144,733.0,Self-Employed,1
5124,20,20721569.0,36186498,463.0,Full-Time,0
5125,44,14798021.0,12356505,538.0,Unemployed,0
5126,55,18333589.0,26624579,616.0,Self-Employed,0
5127,36,12439949.0,43923113,634.0,Self-Employed,1
5128,60,8868555.0,44748835,317.0,Self-Employed,0
5129,43,13212588.0,39448462,370.0,Self-Employed,0
5130,21,18173441.0,17042588,474.0,Self-Employed,0
5131,59,21498958.0,10467977,638.0,Self-Employed,0
5132,34,6295453.0,19979028,547.0,Part-Time,1
5133,51,8870747.0,33527485,492.0,Part-Time,1
5134,58,28007056.0,33631285,718.0,Self-Employed,1
5135,25,3304543.0,48272174,,Unemployed,1
5136,20,6112261.0,46283986,605.0,Part-Time,0
5137,42,4456498.0,49625011,503.0,Part-Time,0
5138,58,19684375.0,35780850,422.0,Self-Employed,0
5139,36,15086533.0,34867537,746.0,Unemployed,1
5140,53,24490513.0,28078059,790.0,Self-Employed,0
5141,60,12101540.0,36703032,732.0,Unemployed,0
5142,48,12369879.0,28669775,427.0,Unemployed,0
5143,28,18886181.0,26523392,847.0,Full-Time,0
5144,32,9423841.0,26540591,346.0,Part-Time,1
5145,25,12380814.0,18292599,804.0,Self-Employed,1
5146,25,22015370.0,25563046,414.0,Part-Time,0
5147,39,28169109.0,5250139,715.0,Part-Time,0
5148,22,5657303.0,32131584,522.0,Unemployed,1
5149,36,8390656.0,47443268,802.0,Part-Time,1
5150,31,29870315.0,48689237,395.0,Full-Time,0
5151,64,29547512.0,45705908,406.0,Self-Employed,0
5152,20,,18517411,331.0,Part-Time,0
5153,36,12491099.0,39333071,792.0,Self-Employed,0
5154,22,9663143.0,43527295,365.0,Part-Time,1
5155,45,3665979.0,30771086,478.0,Self-Employed,0
5156,34,8446342.0,36006393,742.0,Self-Employed,0
5157,55,20561494.0,15698925,848.0,Self-Employed,0
5158,51,17526420.0,35573044,500.0,Part-Time,0
5159,51,,42490238,348.0,Full-Time,0
5160,23,29142602.0,30876555,562.0,Self-Employed,0
5161,37,10806421.0,42472571,432.0,Unemployed,0
5162,38,23861673.0,7402112,643.0,Unemployed,0
5163,62,22247778.0,16623796,475.0,Unemployed,0
5164,54,10104627.0,23132048,690.0,Full-Time,0
5165,59,13926684.0,33362600,310.0,Self-Employed,0
5166,33,23575273.0,40575423,500.0,Full-Time,0
5167,52,6198747.0,34143736,,Self-Employed,0
5168,33,8476049.0,21206833,513.0,Full-Time,0
5169,53,16114573.0,27877254,606.0,Self-Employed,1
5170,23,19419281.0,22800021,843.0,Unemployed,1
5171,43,,43055668,626.0,Self-Employed,0
5172,48,12010823.0,11558347,498.0,Full-Time,1
5173,38,21588265.0,49564525,408.0,Self-Employed,0
5174,25,28512053.0,20692846,590.0,Part-Time,0
5175,52,29332396.0,47854548,407.0,Self-Employed,0
5176,59,24535028.0,6727373,707.0,Unemployed,0
5177,38,13878407.0,38695358,351.0,Self-Employed,0
5178,20,8758851.0,21960364,411.0,Part-Time,0
5179,24,11468579.0,46646052,594.0,Part-Time,1
5180,46,17058464.0,27696804,488.0,Part-Time,0
5181,35,12954657.0,35574072,364.0,Full-Time,0
5182,25,24369117.0,30660320,764.0,Part-Time,0
5183,59,22626311.0,44768837,557.0,Full-Time,0
5184,32,16924414.0,44262451,630.0,Part-Time,1
5185,54,29481326.0,46126361,800.0,Full-Time,1
5186,38,15768696.0,28501181,509.0,Part-Time,1
5187,31,9779617.0,46387110,388.0,Part-Time,0
5188,35,12587718.0,26584360,327.0,Self-Employed,0
5189,62,20623678.0,18415460,537.0,Part-Time,0
5190,29,3723879.0,30548429,635.0,Self-Employed,0
5191,44,,34924900,362.0,Part-Time,0
5192,39,23109222.0,47890759,799.0,Part-Time,1
5193,50,21397030.0,18975270,840.0,Self-Employed,0
